ID,Agency,Agency Type,Distribution Channel,Product Name,Duration,Destination,Net Sales,Commision (in value),Age,Claim
6034,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,65,NEW ZEALAND,118.8,71.28,54,0
5996,EPX,Travel Agency,Online,2 way Comprehensive Plan,11,CHINA,33.58830537070666,0.0,36,1
6376,EPX,Travel Agency,Online,Cancellation Plan,137,JAPAN,28.0,0.0,36,0
9563,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,28,AUSTRALIA,59.4,35.64,54,0
5106,JZI,Airlines,Online,Basic Plan,5,INDONESIA,18.0,6.3,60,0
4388,EPX,Travel Agency,Online,2 way Comprehensive Plan,22,INDONESIA,48.0,0.0,36,0
9176,C2B,Airlines,Online,Bronze Plan,9,SINGAPORE,27.0,6.75,28,0
3485,C2B,Airlines,Online,Bronze Plan,37,SINGAPORE,60.5193509111779,15.129837727794476,32,1
2589,LWC,Travel Agency,Online,Annual Travel Protect Gold,381,UNITED STATES,256.2,166.53,38,0
2659,EPX,Travel Agency,Online,Cancellation Plan,2,INDONESIA,10.0,0.0,36,0
6932,EPX,Travel Agency,Online,2 way Comprehensive Plan,47,VIET NAM,20.0,0.0,36,0
3631,C2B,Airlines,Online,Annual Silver Plan,364,SINGAPORE,252.85,63.21,29,1
9338,EPX,Travel Agency,Online,Cancellation Plan,11,MALAYSIA,18.0,0.0,28,0
9200,EPX,Travel Agency,Online,2 way Comprehensive Plan,13,SINGAPORE,79.0,0.0,36,0
4936,EPX,Travel Agency,Online,Cancellation Plan,14,CAMBODIA,29.0,0.0,36,0
4671,C2B,Airlines,Online,Bronze Plan,31,SINGAPORE,20.826670546086824,5.210623923854564,25,1
9577,EPX,Travel Agency,Online,Cancellation Plan,17,INDIA,10.0,0.0,35,0
7989,C2B,Airlines,Online,Bronze Plan,128,SINGAPORE,93.0,23.25,61,0
9792,EPX,Travel Agency,Online,2 way Comprehensive Plan,6,HONG KONG,27.0,0.0,36,0
4080,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,32,AUSTRALIA,79.2,47.52,47,0
7639,EPX,Travel Agency,Online,2 way Comprehensive Plan,16,THAILAND,29.0,0.0,36,0
6971,RAB,Airlines,Online,Value Plan,12,BRUNEI DARUSSALAM,15.0,6.0,30,0
5263,C2B,Airlines,Online,Bronze Plan,29,SINGAPORE,16.43329179178655,4.108322947946639,58,1
9338,EPX,Travel Agency,Online,2 way Comprehensive Plan,80,PHILIPPINES,38.25401728809126,0.0,36,1
3287,EPX,Travel Agency,Online,Cancellation Plan,7,SINGAPORE,13.0,0.0,36,0
9278,EPX,Travel Agency,Online,Cancellation Plan,64,INDONESIA,10.0,0.0,43,0
2093,EPX,Travel Agency,Online,Cancellation Plan,229,PHILIPPINES,10.0,0.0,36,0
6493,EPX,Travel Agency,Online,2 way Comprehensive Plan,25,INDONESIA,20.0,0.0,36,0
4048,JZI,Airlines,Online,Basic Plan,26,MYANMAR,18.0,6.3,39,0
3616,EPX,Travel Agency,Online,Cancellation Plan,11,JAPAN,62.0,0.0,36,0
7109,C2B,Airlines,Online,Bronze Plan,41,SINGAPORE,56.5,14.13,24,0
5722,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,68,ITALY,49.5,29.7,28,1
9298,EPX,Travel Agency,Online,1 way Comprehensive Plan,10,VIET NAM,20.0,0.0,36,0
7088,EPX,Travel Agency,Online,Cancellation Plan,93,"KOREA, REPUBLIC OF",17.0,0.0,36,0
4588,RAB,Airlines,Online,Value Plan,3,BRUNEI DARUSSALAM,15.0,6.0,28,0
7553,EPX,Travel Agency,Online,1 way Comprehensive Plan,25,SINGAPORE,20.0,0.0,36,0
3292,C2B,Airlines,Online,Bronze Plan,11,SINGAPORE,20.0,5.0,57,0
9209,C2B,Airlines,Online,Silver Plan,40,SINGAPORE,39.0,9.75,59,0
2565,EPX,Travel Agency,Online,Cancellation Plan,19,MALAYSIA,13.61243490454001,0.0,26,1
2472,EPX,Travel Agency,Online,Cancellation Plan,3,THAILAND,13.0,0.0,36,0
3324,JZI,Airlines,Online,Basic Plan,68,"TAIWAN, PROVINCE OF CHINA",35.0,12.25,33,0
7997,C2B,Airlines,Online,Silver Plan,8,SINGAPORE,18.5,4.63,22,0
4506,EPX,Travel Agency,Online,Cancellation Plan,50,SINGAPORE,10.0,0.0,57,0
4794,EPX,Travel Agency,Online,2 way Comprehensive Plan,66,"KOREA, REPUBLIC OF",79.0,0.0,36,0
3883,EPX,Travel Agency,Online,Cancellation Plan,84,HONG KONG,15.0,0.0,36,0
6341,EPX,Travel Agency,Online,2 way Comprehensive Plan,19,VIET NAM,20.0,0.0,35,0
5306,EPX,Travel Agency,Online,2 way Comprehensive Plan,20,THAILAND,20.0,0.0,37,0
6108,C2B,Airlines,Online,Silver Plan,14,SINGAPORE,42.0,10.5,36,0
2852,EPX,Travel Agency,Online,Cancellation Plan,14,THAILAND,27.0,0.0,35,0
9685,C2B,Airlines,Online,Annual Silver Plan,365,SINGAPORE,252.85,63.21,35,1
6010,EPX,Travel Agency,Online,Cancellation Plan,21,INDONESIA,12.0,0.0,32,0
2468,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,11,THAILAND,0.0,59.4,41,0
2276,EPX,Travel Agency,Online,Cancellation Plan,35,"KOREA, REPUBLIC OF",23.0,0.0,47,0
5603,C2B,Airlines,Online,Bronze Plan,11,SINGAPORE,30.55,7.64,34,0
8223,JWT,Airlines,Online,Value Plan,5,INDIA,39.0,15.6,118,0
9140,EPX,Travel Agency,Online,2 way Comprehensive Plan,12,MALAYSIA,0.0,0.0,36,0
5976,C2B,Airlines,Online,Silver Plan,27,SINGAPORE,18.5,4.63,28,1
3067,EPX,Travel Agency,Online,2 way Comprehensive Plan,3,THAILAND,20.0,0.0,41,0
2544,EPX,Travel Agency,Online,2 way Comprehensive Plan,30,VIET NAM,63.0,0.0,36,0
2566,C2B,Airlines,Online,Annual Silver Plan,365,SINGAPORE,301.0,75.25,39,0
8134,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,71,SOUTH AFRICA,49.5,29.7,42,0
7688,EPX,Travel Agency,Online,Cancellation Plan,89,THAILAND,10.0,0.0,30,0
9472,C2B,Airlines,Online,Annual Silver Plan,529,SINGAPORE,216.0,54.0,68,0
5024,EPX,Travel Agency,Offline,1 way Comprehensive Plan,19,CHINA,35.505324749643336,1.7880052682391596,118,1
5952,JWT,Airlines,Online,Value Plan,1,INDIA,31.0,12.4,118,0
9965,EPX,Travel Agency,Online,Cancellation Plan,65,CHINA,39.0,0.0,36,0
8048,JZI,Airlines,Online,Basic Plan,23,INDONESIA,18.0,6.3,26,0
8104,EPX,Travel Agency,Online,Cancellation Plan,6,INDONESIA,10.0,0.0,35,0
5186,JZI,Airlines,Online,Basic Plan,14,INDONESIA,33.0,11.55,41,0
7302,EPX,Travel Agency,Online,Cancellation Plan,6,MYANMAR,10.0,0.0,36,0
8335,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,108,CANADA,19.8,11.88,41,0
6640,C2B,Airlines,Online,Bronze Plan,12,SINGAPORE,86.30746717787235,21.57686679446809,34,1
8987,EPX,Travel Agency,Online,Cancellation Plan,13,MALAYSIA,0.0,0.0,36,0
6238,EPX,Travel Agency,Online,Cancellation Plan,29,MALAYSIA,10.0,0.0,36,0
4652,LWC,Travel Agency,Online,Single Trip Travel Protect Silver,10,JAPAN,33.0,21.45,37,0
5322,EPX,Travel Agency,Online,2 way Comprehensive Plan,6,CHINA,53.0,0.0,36,0
6024,C2B,Airlines,Online,Bronze Plan,14,SINGAPORE,33.5,8.38,33,1
6665,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,87,AUSTRALIA,39.6,23.76,33,0
3506,EPX,Travel Agency,Online,1 way Comprehensive Plan,18,PHILIPPINES,25.0,0.0,36,0
9761,C2B,Airlines,Online,Gold Plan,21,SINGAPORE,69.5,17.38,83,1
4555,RAB,Airlines,Online,Value Plan,4,BRUNEI DARUSSALAM,15.0,6.0,35,0
3280,EPX,Travel Agency,Online,2 way Comprehensive Plan,7,MALDIVES,36.0,0.0,36,0
3927,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,29,UNITED STATES,59.4,35.64,49,0
6891,JZI,Airlines,Online,Basic Plan,23,JAPAN,44.0,15.4,37,0
2566,EPX,Travel Agency,Online,Cancellation Plan,26,FRANCE,64.0,0.0,36,0
4250,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,65,THAILAND,-59.4,35.64,31,0
8919,JZI,Airlines,Online,Value Plan,17,CHINA,36.0,12.6,46,0
2554,ART,Airlines,Online,24 Protect,16,CAMBODIA,3.22,1.13,48,0
8976,EPX,Travel Agency,Online,Cancellation Plan,5,MALAYSIA,11.0,0.0,36,0
5683,EPX,Travel Agency,Online,Cancellation Plan,60,UNITED STATES,0.0,0.0,30,0
7563,EPX,Travel Agency,Online,2 way Comprehensive Plan,106,CHINA,58.62598382201568,0.0,36,1
9970,EPX,Travel Agency,Online,Cancellation Plan,7,PHILIPPINES,21.0,0.0,36,0
4495,C2B,Airlines,Online,Bronze Plan,12,SINGAPORE,42.60656408760022,10.651641021900057,32,1
5308,JZI,Airlines,Online,Basic Plan,14,CHINA,40.0,14.0,26,0
4377,EPX,Travel Agency,Online,Cancellation Plan,9,AUSTRALIA,10.0,0.0,36,0
4148,EPX,Travel Agency,Online,2 way Comprehensive Plan,70,INDIA,30.0,0.0,28,0
6170,C2B,Airlines,Online,Annual Silver Plan,368,SINGAPORE,216.0,54.0,66,0
9726,EPX,Travel Agency,Online,Cancellation Plan,49,THAILAND,19.0,0.0,36,0
2819,EPX,Travel Agency,Online,Cancellation Plan,30,THAILAND,10.0,0.0,22,0
9947,EPX,Travel Agency,Online,2 way Comprehensive Plan,41,THAILAND,20.0,0.0,36,0
2338,EPX,Travel Agency,Online,2 way Comprehensive Plan,11,INDONESIA,20.0,0.0,36,0
4245,C2B,Airlines,Online,Bronze Plan,52,SINGAPORE,80.5,20.13,48,0
3941,EPX,Travel Agency,Online,2 way Comprehensive Plan,39,UNITED STATES,112.0,0.0,34,1
7079,JZI,Airlines,Online,Value Plan,133,AUSTRALIA,211.0,73.85,56,0
5759,LWC,Travel Agency,Online,Annual Travel Protect Silver,368,CHINA,204.6,132.99,26,1
2562,C2B,Airlines,Online,Annual Silver Plan,377,SINGAPORE,201.0,50.25,67,0
2510,C2B,Airlines,Online,Silver Plan,8,SINGAPORE,38.99726059232498,9.749315148081244,27,1
5496,EPX,Travel Agency,Online,2 way Comprehensive Plan,7,THAILAND,41.0,0.0,55,0
9487,C2B,Airlines,Online,Silver Plan,13,SINGAPORE,76.3,19.07,35,1
5109,EPX,Travel Agency,Online,2 way Comprehensive Plan,5,MALAYSIA,20.0,0.0,36,0
9032,EPX,Travel Agency,Online,2 way Comprehensive Plan,24,JAPAN,101.0,0.0,42,0
4625,JZI,Airlines,Online,Basic Plan,51,CHINA,40.0,14.0,63,0
7206,JZI,Airlines,Online,Basic Plan,126,INDONESIA,42.0,14.7,43,0
5330,EPX,Travel Agency,Online,Cancellation Plan,14,MYANMAR,10.0,0.0,46,0
5594,EPX,Travel Agency,Online,Cancellation Plan,114,SINGAPORE,11.0,0.0,36,0
7850,SSI,Airlines,Online,Ticket Protector,2,SINGAPORE,1.98,0.56,48,0
2262,C2B,Airlines,Online,Bronze Plan,31,SINGAPORE,56.5,14.13,23,0
4183,C2B,Airlines,Online,Silver Plan,37,SINGAPORE,66.0,16.5,35,0
3964,SSI,Airlines,Online,Ticket Protector,21,SINGAPORE,0.77,0.22,48,0
4721,C2B,Airlines,Online,Annual Silver Plan,365,SINGAPORE,161.0,40.25,37,1
4422,LWC,Travel Agency,Online,Single Trip Travel Protect Silver,22,"KOREA, REPUBLIC OF",26.5,17.23,76,1
7188,EPX,Travel Agency,Online,2 way Comprehensive Plan,71,CROATIA,107.0,0.0,36,0
9864,JZI,Airlines,Online,Basic Plan,28,"TAIWAN, PROVINCE OF CHINA",35.0,12.25,81,0
2188,JZI,Airlines,Online,Basic Plan,72,CHINA,50.0,17.5,47,0
4886,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,9,UNITED STATES,59.4,35.64,32,0
3719,C2B,Airlines,Online,Silver Plan,8,SINGAPORE,23.01384617673872,5.757433851831203,30,1
6247,C2B,Airlines,Online,Silver Plan,19,SINGAPORE,82.23285769664231,20.56146952488286,28,1
7053,EPX,Travel Agency,Online,Cancellation Plan,8,INDIA,25.0,0.0,36,0
3775,EPX,Travel Agency,Online,Cancellation Plan,7,SWITZERLAND,80.0,0.0,36,0
4664,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,6,THAILAND,19.8,11.88,38,0
2299,RAB,Airlines,Online,Value Plan,42,BRUNEI DARUSSALAM,23.0,9.2,50,0
8348,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,3,MALAYSIA,19.8,11.88,31,0
7395,EPX,Travel Agency,Online,Cancellation Plan,112,FRANCE,49.0,0.0,36,0
9709,EPX,Travel Agency,Online,Cancellation Plan,90,JAPAN,80.0,0.0,57,0
9534,C2B,Airlines,Online,Bronze Plan,23,SINGAPORE,54.209930643645706,13.557482660911427,24,1
5184,EPX,Travel Agency,Online,2 way Comprehensive Plan,59,"KOREA, REPUBLIC OF",56.0,0.0,36,0
4105,C2B,Airlines,Online,Bronze Plan,20,SINGAPORE,34.5,8.63,28,0
3213,EPX,Travel Agency,Online,2 way Comprehensive Plan,5,INDONESIA,34.0,0.0,36,0
5253,EPX,Travel Agency,Online,Cancellation Plan,7,INDONESIA,10.0,0.0,28,0
7709,EPX,Travel Agency,Online,2 way Comprehensive Plan,88,HONG KONG,46.0,0.0,36,0
7363,EPX,Travel Agency,Online,2 way Comprehensive Plan,84,PHILIPPINES,24.0,0.0,36,0
5710,JWT,Airlines,Online,Value Plan,15,INDIA,50.0,20.0,118,0
5642,EPX,Travel Agency,Online,Cancellation Plan,5,THAILAND,11.0,0.0,36,0
5568,EPX,Travel Agency,Online,2 way Comprehensive Plan,68,HONG KONG,20.0,0.0,28,0
3678,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,6,AUSTRALIA,59.4,35.64,31,0
5897,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,86,SOUTH AFRICA,0.0,35.64,32,0
5431,EPX,Travel Agency,Online,Cancellation Plan,19,INDONESIA,17.0,0.0,29,0
2309,EPX,Travel Agency,Online,Cancellation Plan,9,HONG KONG,29.0,0.0,36,0
7702,JZI,Airlines,Online,Value Plan,11,GERMANY,87.0,30.45,49,0
3109,JZI,Airlines,Online,Basic Plan,27,INDONESIA,18.0,6.3,40,0
2455,C2B,Airlines,Online,Silver Plan,14,SINGAPORE,47.5,11.88,22,1
6003,EPX,Travel Agency,Online,Cancellation Plan,11,INDONESIA,10.0,0.0,35,0
3149,EPX,Travel Agency,Online,Cancellation Plan,2,SINGAPORE,10.0,0.0,58,0
3734,EPX,Travel Agency,Online,2 way Comprehensive Plan,73,JAPAN,59.0,0.0,36,0
2329,C2B,Airlines,Online,Bronze Plan,10,SINGAPORE,17.55,4.39,50,0
8855,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,70,NEW ZEALAND,69.3,41.58,31,0
5491,EPX,Travel Agency,Online,2 way Comprehensive Plan,48,GREECE,101.0,0.0,35,0
3096,C2B,Airlines,Online,Bronze Plan,18,SINGAPORE,29.5,7.38,33,0
6097,EPX,Travel Agency,Online,Cancellation Plan,18,PHILIPPINES,10.0,0.0,49,0
2365,JWT,Airlines,Online,Value Plan,20,INDIA,41.883808337067755,16.193119624767498,118,1
2267,EPX,Travel Agency,Online,1 way Comprehensive Plan,11,HONG KONG,20.0,0.0,22,0
7546,EPX,Travel Agency,Online,Cancellation Plan,31,"KOREA, REPUBLIC OF",41.0,0.0,36,0
3187,C2B,Airlines,Online,Bronze Plan,25,SINGAPORE,57.85,14.46,33,0
3474,EPX,Travel Agency,Online,Cancellation Plan,11,UNITED STATES,10.0,0.0,36,0
8091,JZI,Airlines,Online,Basic Plan,7,LAO PEOPLE'S DEMOCRATIC REPUBLIC,18.0,6.3,54,0
2154,C2B,Airlines,Online,Bronze Plan,33,SINGAPORE,16.0,4.0,31,1
7910,EPX,Travel Agency,Online,2 way Comprehensive Plan,63,PHILIPPINES,51.0,0.0,35,1
2264,JZI,Airlines,Online,Basic Plan,12,CHINA,40.0,14.0,49,0
8836,C2B,Airlines,Online,Bronze Plan,13,SINGAPORE,16.0,4.0,55,0
4438,EPX,Travel Agency,Online,Cancellation Plan,10,SINGAPORE,26.0,0.0,64,0
3159,C2B,Airlines,Online,Annual Silver Plan,368,SINGAPORE,216.0,54.0,36,1
9896,EPX,Travel Agency,Online,Cancellation Plan,17,UNITED STATES,10.0,0.0,28,0
7106,JZI,Airlines,Online,Basic Plan,21,MALAYSIA,22.0,7.7,45,0
5701,LWC,Travel Agency,Online,Annual Travel Protect Platinum,387,UNITED STATES,323.4,210.21,32,0
7136,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,8,CANADA,59.4,35.64,31,0
8534,JZI,Airlines,Online,Basic Plan,66,THAILAND,22.0,7.7,61,0
6934,EPX,Travel Agency,Online,2 way Comprehensive Plan,6,MYANMAR,55.0,0.0,36,0
7340,EPX,Travel Agency,Online,2 way Comprehensive Plan,113,CHINA,38.0,0.0,36,0
9817,EPX,Travel Agency,Online,Cancellation Plan,50,"KOREA, REPUBLIC OF",34.0,0.0,36,0
4832,EPX,Travel Agency,Online,Cancellation Plan,27,SINGAPORE,10.0,0.0,39,0
4452,LWC,Travel Agency,Online,Annual Travel Protect Silver,369,CHINA,204.6,132.99,36,1
7649,EPX,Travel Agency,Online,Cancellation Plan,10,INDIA,11.0,0.0,36,0
4439,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,179,UNITED KINGDOM,-39.6,23.76,25,0
7901,JZI,Airlines,Online,Basic Plan,16,HONG KONG,26.0,9.1,35,0
9158,JZI,Airlines,Online,Basic Plan,40,JAPAN,35.0,12.25,34,0
3297,RAB,Airlines,Online,Value Plan,2,BRUNEI DARUSSALAM,15.0,6.0,45,0
6151,EPX,Travel Agency,Online,2 way Comprehensive Plan,4,THAILAND,28.0,0.0,47,0
2949,C2B,Airlines,Online,Bronze Plan,44,SINGAPORE,47.0,11.75,30,0
6701,EPX,Travel Agency,Online,Cancellation Plan,9,THAILAND,17.0,0.0,57,0
8122,JZI,Airlines,Online,Basic Plan,8,THAILAND,18.0,6.3,47,0
8255,EPX,Travel Agency,Online,2 way Comprehensive Plan,13,THAILAND,22.0,0.0,36,0
4457,TST,Travel Agency,Offline,Travel Cruise Protect,8,MALAYSIA,30.0,10.5,24,0
8128,C2B,Airlines,Online,Bronze Plan,16,SINGAPORE,33.5,8.38,38,0
6292,EPX,Travel Agency,Online,2 way Comprehensive Plan,59,AUSTRALIA,51.0,0.0,36,0
6606,EPX,Travel Agency,Online,2 way Comprehensive Plan,25,THAILAND,22.374200817218675,0.0,38,1
7020,EPX,Travel Agency,Online,2 way Comprehensive Plan,78,JAPAN,0.0,0.0,36,0
9102,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,130,NEW ZEALAND,79.2,47.52,47,0
2017,EPX,Travel Agency,Online,2 way Comprehensive Plan,124,HONG KONG,26.0,0.0,36,0
4577,C2B,Airlines,Online,Silver Plan,17,SINGAPORE,21.0,5.25,33,0
5828,C2B,Airlines,Online,Silver Plan,33,SINGAPORE,54.5,13.63,29,0
3918,EPX,Travel Agency,Online,Cancellation Plan,10,CHINA,29.0,0.0,53,0
9403,RAB,Airlines,Online,Value Plan,50,BRUNEI DARUSSALAM,15.0,6.0,33,0
3267,EPX,Travel Agency,Online,2 way Comprehensive Plan,20,THAILAND,20.0,0.0,36,0
3229,JZI,Airlines,Online,Basic Plan,21,HONG KONG,26.0,9.1,31,0
7455,EPX,Travel Agency,Online,Cancellation Plan,7,AUSTRALIA,10.0,0.0,36,0
6454,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,11,NORWAY,29.7,17.82,31,0
8970,EPX,Travel Agency,Online,Cancellation Plan,7,INDONESIA,28.0,0.0,36,0
9762,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,45,PORTUGAL,29.7,17.82,31,0
2527,EPX,Travel Agency,Online,Cancellation Plan,37,GEORGIA,80.0,0.0,36,0
3547,EPX,Travel Agency,Online,2 way Comprehensive Plan,23,HONG KONG,27.0,0.0,36,0
7389,EPX,Travel Agency,Online,2 way Comprehensive Plan,38,INDONESIA,20.0,0.0,36,1
5471,C2B,Airlines,Online,Annual Silver Plan,365,SINGAPORE,187.85,46.96,35,1
6053,EPX,Travel Agency,Online,2 way Comprehensive Plan,17,INDONESIA,20.0,0.0,36,0
5123,EPX,Travel Agency,Online,Cancellation Plan,11,AUSTRALIA,33.0,0.0,36,0
8505,EPX,Travel Agency,Online,2 way Comprehensive Plan,6,CHINA,77.04281805941297,0.0,36,1
4142,EPX,Travel Agency,Online,Cancellation Plan,53,THAILAND,19.027979037958623,0.0,36,1
3047,EPX,Travel Agency,Online,2 way Comprehensive Plan,14,UNITED KINGDOM,20.0,0.0,36,0
7330,CBH,Travel Agency,Offline,Comprehensive Plan,102,THAILAND,29.0,9.57,29,1
9283,JZI,Airlines,Online,Value Plan,6,JAPAN,45.0,15.75,52,0
5303,EPX,Travel Agency,Online,Cancellation Plan,90,THAILAND,11.0,0.0,44,0
8729,C2B,Airlines,Online,Bronze Plan,7,SINGAPORE,30.55,7.64,28,0
2837,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,46,NEW ZEALAND,59.4,35.64,54,0
7995,C2B,Airlines,Online,Bronze Plan,9,SINGAPORE,27.0,6.75,27,1
9646,JZI,Airlines,Online,Basic Plan,58,CHINA,26.0,9.1,31,0
8888,EPX,Travel Agency,Online,2 way Comprehensive Plan,13,HONG KONG,26.0,0.0,36,0
9212,JZI,Airlines,Online,Basic Plan,4,MALAYSIA,18.0,6.3,49,0
3768,EPX,Travel Agency,Online,2 way Comprehensive Plan,96,JAPAN,30.0,0.0,36,0
4511,EPX,Travel Agency,Online,Cancellation Plan,8,"TAIWAN, PROVINCE OF CHINA",16.0,0.0,36,0
9479,EPX,Travel Agency,Online,Cancellation Plan,22,MYANMAR,11.0,0.0,36,0
7040,EPX,Travel Agency,Online,Cancellation Plan,63,UNITED STATES,80.0,0.0,41,0
6138,EPX,Travel Agency,Online,Cancellation Plan,78,UNITED KINGDOM,67.0,0.0,36,0
9806,C2B,Airlines,Online,Bronze Plan,19,SINGAPORE,20.494416192080084,5.124781229429736,28,1
2136,EPX,Travel Agency,Online,Cancellation Plan,16,CHINA,30.41200481913437,0.0,36,1
4920,C2B,Airlines,Online,Bronze Plan,7,SINGAPORE,23.5,5.88,52,1
6419,JZI,Airlines,Online,Basic Plan,144,JAPAN,40.0,14.0,49,0
4813,EPX,Travel Agency,Online,Cancellation Plan,18,SINGAPORE,14.0,0.0,35,0
9639,JZI,Airlines,Online,Basic Plan,31,CHINA,44.0,15.4,75,0
5517,EPX,Travel Agency,Online,2 way Comprehensive Plan,12,CHINA,41.0,0.0,36,0
6564,CCR,Travel Agency,Offline,Comprehensive Plan,11,MALAYSIA,29.0,9.57,67,0
4411,C2B,Airlines,Online,Bronze Plan,49,SINGAPORE,34.15957810113885,8.544294908829134,29,1
4112,JZI,Airlines,Online,Basic Plan,11,CHINA,21.055522399834746,7.369432839942161,55,1
5005,EPX,Travel Agency,Online,Cancellation Plan,299,NEW ZEALAND,10.0,0.0,35,0
5282,C2B,Airlines,Online,Gold Plan,7,SINGAPORE,35.612813263559225,8.907804671877816,51,1
4988,EPX,Travel Agency,Online,2 way Comprehensive Plan,45,UNITED STATES,112.0,0.0,39,1
5851,EPX,Travel Agency,Online,Cancellation Plan,2,MALAYSIA,10.0,0.0,45,0
4813,C2B,Airlines,Online,Silver Plan,81,SINGAPORE,192.107406636252,48.02578024946849,21,1
3361,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,4,ITALY,9.9,5.94,30,0
7084,EPX,Travel Agency,Online,Cancellation Plan,33,SINGAPORE,10.0,0.0,30,0
9504,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,12,THAILAND,19.8,11.88,26,0
3844,EPX,Travel Agency,Online,2 way Comprehensive Plan,11,CHINA,41.0,0.0,36,0
4818,C2B,Airlines,Online,Silver Plan,13,SINGAPORE,36.455467620747825,9.116180116440821,31,1
4634,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,43,GREECE,0.0,65.34,31,0
9843,KML,Travel Agency,Online,Premier Plan,5,INDONESIA,38.0,14.44,48,0
4036,C2B,Airlines,Online,Bronze Plan,4,SINGAPORE,19.80263261373408,4.95065815343352,40,1
8712,JZI,Airlines,Online,Basic Plan,75,THAILAND,22.0,7.7,55,0
6867,EPX,Travel Agency,Online,Cancellation Plan,104,MALAYSIA,10.0,0.0,28,0
4527,EPX,Travel Agency,Online,2 way Comprehensive Plan,23,NETHERLANDS,52.0,0.0,36,0
6560,EPX,Travel Agency,Online,Cancellation Plan,16,MALTA,20.0,0.0,36,0
6984,EPX,Travel Agency,Online,Cancellation Plan,62,JAPAN,31.0,0.0,36,0
6814,C2B,Airlines,Online,Silver Plan,9,SINGAPORE,47.5,11.88,54,0
4228,LWC,Travel Agency,Online,Annual Travel Protect Silver,380,CHINA,165.0,107.25,36,0
2295,JZI,Airlines,Online,Value Plan,16,TURKEY,67.0,23.45,43,0
5096,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,5,AUSTRALIA,29.7,17.82,31,0
2797,EPX,Travel Agency,Online,Cancellation Plan,46,MALAYSIA,10.0,0.0,35,0
6341,EPX,Travel Agency,Online,2 way Comprehensive Plan,45,CHINA,34.795292674629245,0.0,36,1
5962,EPX,Travel Agency,Online,Cancellation Plan,67,UNITED STATES,63.0,0.0,36,0
2122,EPX,Travel Agency,Online,2 way Comprehensive Plan,17,JAPAN,48.0,0.0,35,0
4067,LWC,Travel Agency,Online,Annual Travel Protect Silver,364,CHINA,165.0,107.25,55,0
9400,JZI,Airlines,Online,Basic Plan,151,PHILIPPINES,37.0,12.95,47,0
7368,JZI,Airlines,Online,Basic Plan,24,HONG KONG,26.0,9.1,30,0
6320,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,95,MAURITIUS,-59.4,35.64,35,0
3708,JZI,Airlines,Online,Value Plan,16,UNITED STATES,73.0,25.55,36,0
5666,EPX,Travel Agency,Online,2 way Comprehensive Plan,30,"TAIWAN, PROVINCE OF CHINA",34.0,0.0,32,0
5268,C2B,Airlines,Online,Silver Plan,112,SINGAPORE,117.75,29.44,27,0
8413,JWT,Airlines,Online,Value Plan,1,INDIA,31.0,12.4,118,0
5948,EPX,Travel Agency,Online,2 way Comprehensive Plan,35,SINGAPORE,56.0,0.0,36,0
9892,EPX,Travel Agency,Online,Cancellation Plan,36,PORTUGAL,71.0,0.0,36,0
4769,EPX,Travel Agency,Online,2 way Comprehensive Plan,82,INDONESIA,20.0,0.0,42,0
2521,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,8,MALAYSIA,39.6,23.76,44,0
2295,EPX,Travel Agency,Online,Cancellation Plan,10,EGYPT,16.0,0.0,36,0
3629,EPX,Travel Agency,Online,Cancellation Plan,11,FRANCE,12.0,0.0,36,0
8199,EPX,Travel Agency,Online,1 way Comprehensive Plan,18,CANADA,61.0,0.0,38,0
6412,EPX,Travel Agency,Online,2 way Comprehensive Plan,14,"KOREA, REPUBLIC OF",50.0,0.0,36,0
2616,JZI,Airlines,Online,Basic Plan,6,MALAYSIA,0.0,6.3,54,0
3165,EPX,Travel Agency,Online,2 way Comprehensive Plan,9,JAPAN,28.0,0.0,36,0
